date,item_id,units_sold,stockout_flag,promo_active,on_hand_start,on_hand_end,true_demand_uncensored
2026-07-11,I013,7,0,0,34,27,7
2026-07-12,I013,5,0,0,27,22,5
2026-07-13,I013,2,0,0,22,20,2
2026-07-14,I013,3,0,0,20,17,3
2026-07-15,I013,2,0,0,17,15,2
2026-07-16,I013,1,0,0,15,14,1
2026-07-17,I013,4,0,0,14,10,4
2026-07-18,I013,3,0,0,10,7,3
2026-07-19,I013,7,1,0,7,0,8
2026-07-20,I013,4,0,0,49,45,4
2026-07-21,I013,4,0,0,45,41,4
2026-07-22,I013,3,0,0,41,38,3
2026-07-23,I013,5,0,0,38,33,5
2026-07-24,I013,1,0,0,33,32,1
2026-07-25,I013,9,0,0,32,23,9
2026-07-26,I013,1,0,0,23,22,1
2026-07-27,I013,2,0,0,22,20,2
2026-07-28,I013,2,0,0,20,18,2
2026-07-29,I013,1,0,0,18,17,1
2026-07-30,I013,2,0,0,17,15,2
2026-07-31,I013,3,0,0,15,12,3
2026-08-01,I013,6,0,0,12,6,6
2026-08-02,I013,3,0,0,6,3,3
2026-08-03,I013,3,1,0,3,0,10
2026-08-04,I013,2,0,0,49,47,2
2026-08-05,I013,2,0,0,47,45,2
2026-08-06,I013,3,0,0,45,42,3
2026-08-07,I013,6,0,0,42,36,6
2026-08-08,I013,4,0,0,36,32,4
2026-08-09,I013,3,0,0,32,29,3
2026-08-10,I013,2,0,0,29,27,2
2026-08-11,I013,0,0,0,27,27,0
2026-08-12,I013,2,0,0,27,25,2
2026-08-13,I013,2,0,0,25,23,2
2026-08-14,I013,3,0,0,23,20,3
2026-08-15,I013,3,0,0,20,17,3
2026-08-16,I013,6,0,0,17,11,6
2026-08-17,I013,5,0,0,11,6,5
2026-08-18,I013,3,0,0,6,3,3
2026-08-19,I013,3,0,0,3,0,3
2026-08-20,I013,0,1,0,0,0,1
2026-08-21,I013,5,0,0,49,44,5
2026-08-22,I013,5,0,0,44,39,5
2026-08-23,I013,6,0,0,39,33,6
2026-08-24,I013,7,0,0,33,26,7
2026-08-25,I013,3,0,0,26,23,3
2026-08-26,I013,5,0,0,23,18,5
2026-08-27,I013,8,0,0,18,10,8
2026-08-28,I013,8,0,0,10,2,8
2026-08-29,I013,2,1,0,2,0,7
2026-08-30,I013,0,1,0,0,0,8
2026-08-31,I013,0,1,0,0,0,5
2025-09-01,I014,1,0,0,4,3,1
2025-09-02,I014,1,0,0,3,2,1
2025-09-03,I014,0,0,0,7,7,0
2025-09-04,I014,0,0,0,7,7,0
2025-09-05,I014,2,0,0,7,5,2
2025-09-06,I014,1,0,0,5,4,1
2025-09-07,I014,1,0,0,4,3,1
2025-09-08,I014,0,0,0,3,3,0
2025-09-09,I014,0,0,0,3,3,0
2025-09-10,I014,1,0,0,3,2,1
2025-09-11,I014,0,0,0,2,2,0
2025-09-12,I014,1,0,0,2,1,1
2025-09-13,I014,0,0,0,1,1,0
2025-09-14,I014,1,0,0,1,0,1
2025-09-15,I014,0,0,0,0,0,0
2025-09-16,I014,0,0,0,0,0,0
2025-09-17,I014,0,0,0,0,0,0
2025-09-18,I014,0,0,0,0,0,0
2025-09-19,I014,0,0,0,0,0,0
2025-09-20,I014,0,0,0,0,0,0
2025-09-21,I014,0,0,0,5,5,0
2025-09-22,I014,1,0,0,5,4,1
2025-09-23,I014,1,0,0,4,3,1
2025-09-24,I014,0,0,0,3,3,0
2025-09-25,I014,0,0,0,3,3,0
2025-09-26,I014,0,0,0,3,3,0
2025-09-27,I014,0,0,0,3,3,0
2025-09-28,I014,0,0,0,3,3,0
2025-09-29,I014,0,0,0,3,3,0
2025-09-30,I014,1,0,0,3,2,1
2025-10-01,I014,0,0,0,2,2,0
2025-10-02,I014,2,0,0,2,0,2
2025-10-03,I014,0,0,0,0,0,0
2025-10-04,I014,0,0,0,0,0,0
2025-10-05,I014,0,0,0,5,5,0
2025-10-06,I014,0,0,0,5,5,0
2025-10-07,I014,0,0,0,5,5,0
2025-10-08,I014,1,0,1,5,4,1
2025-10-09,I014,1,0,1,4,3,1
2025-10-10,I014,3,0,1,3,0,3
2025-10-11,I014,1,0,0,5,4,1
2025-10-12,I014,2,0,0,4,2,2
2025-10-13,I014,7,0,0,7,0,7
2025-10-14,I014,0,0,0,0,0,0
2025-10-15,I014,0,1,0,0,0,1
2025-10-16,I014,0,1,0,0,0,3
2025-10-17,I014,0,1,0,0,0,1
2025-10-18,I014,1,0,0,5,4,1
2025-10-19,I014,4,0,0,4,0,4
2025-10-20,I014,0,1,0,0,0,2
2025-10-21,I014,0,1,0,0,0,2
2025-10-22,I014,0,0,0,0,0,0
2025-10-23,I014,0,0,0,5,5,0
2025-10-24,I014,1,0,0,5,4,1
2025-10-25,I014,1,0,0,4,3,1
2025-10-26,I014,0,0,0,3,3,0
2025-10-27,I014,0,0,0,3,3,0
2025-10-28,I014,1,0,0,3,2,1
2025-10-29,I014,1,0,0,2,1,1
2025-10-30,I014,0,0,0,1,1,0
2025-10-31,I014,0,0,0,1,1,0
2025-11-01,I014,0,0,0,1,1,0
2025-11-02,I014,1,0,0,1,0,1
2025-11-03,I014,0,1,0,0,0,1
2025-11-04,I014,1,0,0,5,4,1
2025-11-05,I014,0,0,0,4,4,0
2025-11-06,I014,0,0,0,4,4,0
2025-11-07,I014,1,0,0,4,3,1
2025-11-08,I014,1,0,0,3,2,1
2025-11-09,I014,0,0,0,2,2,0
2025-11-10,I014,0,0,0,2,2,0
2025-11-11,I014,1,0,0,2,1,1
2025-11-12,I014,1,0,0,6,5,1
2025-11-13,I014,1,0,0,5,4,1
2025-11-14,I014,0,0,0,4,4,0
2025-11-15,I014,0,0,0,4,4,0
2025-11-16,I014,0,0,0,4,4,0
2025-11-17,I014,0,0,0,4,4,0
2025-11-18,I014,1,0,0,4,3,1
2025-11-19,I014,0,0,0,3,3,0
2025-11-20,I014,0,0,0,3,3,0
2025-11-21,I014,1,0,0,3,2,1
2025-11-22,I014,1,0,0,2,1,1
2025-11-23,I014,0,0,0,1,1,0
2025-11-24,I014,1,0,0,1,0,1
2025-11-25,I014,0,0,0,0,0,0
2025-11-26,I014,0,1,0,0,0,1
2025-11-27,I014,0,0,0,0,0,0
2025-11-28,I014,0,1,0,0,0,1
2025-11-29,I014,0,1,0,0,0,2
2025-11-30,I014,0,0,0,5,5,0
2025-12-01,I014,0,0,0,5,5,0
2025-12-02,I014,0,0,0,5,5,0
2025-12-03,I014,0,0,0,5,5,0
2025-12-04,I014,4,0,0,5,1,4
2025-12-05,I014,0,0,0,1,1,0
2025-12-06,I014,0,0,0,1,1,0
2025-12-07,I014,0,0,0,1,1,0
2025-12-08,I014,1,1,0,1,0,2
2025-12-09,I014,0,0,0,0,0,0
2025-12-10,I014,0,0,0,5,5,0
2025-12-11,I014,0,0,0,5,5,0
2025-12-12,I014,0,0,0,5,5,0
2025-12-13,I014,0,0,0,5,5,0
2025-12-14,I014,1,0,0,5,4,1
2025-12-15,I014,0,0,0,4,4,0
2025-12-16,I014,1,0,0,4,3,1
2025-12-17,I014,0,0,0,3,3,0
2025-12-18,I014,2,0,0,3,1,2
2025-12-19,I014,0,0,0,1,1,0
2025-12-20,I014,0,0,0,1,1,0
2025-12-21,I014,0,0,0,1,1,0
2025-12-22,I014,0,0,0,1,1,0
2025-12-23,I014,0,0,0,6,6,0
2025-12-24,I014,0,0,0,6,6,0
2025-12-25,I014,0,0,0,6,6,0
2025-12-26,I014,0,0,0,6,6,0
2025-12-27,I014,0,0,0,6,6,0
2025-12-28,I014,1,0,0,6,5,1
2025-12-29,I014,0,0,0,5,5,0
2025-12-30,I014,0,0,0,5,5,0
2025-12-31,I014,0,0,0,5,5,0
2026-01-01,I014,0,0,0,5,5,0
2026-01-02,I014,1,0,0,5,4,1
2026-01-03,I014,0,0,0,4,4,0
2026-01-04,I014,0,0,0,4,4,0
2026-01-05,I014,1,0,0,4,3,1
2026-01-06,I014,0,0,0,3,3,0
2026-01-07,I014,0,0,0,3,3,0
2026-01-08,I014,1,0,0,3,2,1
2026-01-09,I014,0,0,0,2,2,0
2026-01-10,I014,0,0,0,2,2,0
2026-01-11,I014,1,0,0,2,1,1
2026-01-12,I014,0,0,0,1,1,0
2026-01-13,I014,1,0,0,1,0,1
2026-01-14,I014,0,0,0,0,0,0
2026-01-15,I014,0,1,0,0,0,1
2026-01-16,I014,0,0,0,0,0,0
2026-01-17,I014,0,0,0,5,5,0
2026-01-18,I014,0,0,0,5,5,0
2026-01-19,I014,0,0,0,5,5,0
2026-01-20,I014,0,0,0,5,5,0
2026-01-21,I014,0,0,0,5,5,0
2026-01-22,I014,0,0,0,5,5,0
2026-01-23,I014,0,0,0,5,5,0
2026-01-24,I014,0,0,0,5,5,0
2026-01-25,I014,0,0,0,5,5,0
2026-01-26,I014,0,0,0,5,5,0
2026-01-27,I014,1,0,0,5,4,1
2026-01-28,I014,0,0,0,4,4,0
2026-01-29,I014,0,0,0,4,4,0
2026-01-30,I014,1,0,0,4,3,1
2026-01-31,I014,2,0,0,3,1,2
2026-02-01,I014,1,0,0,1,0,1
2026-02-02,I014,0,0,0,0,0,0
2026-02-03,I014,0,0,0,0,0,0
2026-02-04,I014,0,0,0,0,0,0
2026-02-05,I014,0,1,0,0,0,1
2026-02-06,I014,0,0,0,0,0,0
2026-02-07,I014,0,0,0,5,5,0
2026-02-08,I014,0,0,0,5,5,0
2026-02-09,I014,0,0,0,5,5,0
2026-02-10,I014,1,0,0,5,4,1
2026-02-11,I014,0,0,0,4,4,0
2026-02-12,I014,0,0,0,4,4,0
2026-02-13,I014,1,0,0,4,3,1
2026-02-14,I014,0,0,0,3,3,0
2026-02-15,I014,1,0,0,3,2,1
2026-02-16,I014,1,0,0,2,1,1
2026-02-17,I014,0,0,0,1,1,0
2026-02-18,I014,0,0,0,1,1,0
2026-02-19,I014,0,0,0,1,1,0
2026-02-20,I014,0,0,0,1,1,0
2026-02-21,I014,0,0,0,1,1,0
2026-02-22,I014,0,0,0,1,1,0
2026-02-23,I014,0,0,0,1,1,0
2026-02-24,I014,0,0,0,6,6,0
2026-02-25,I014,0,0,0,6,6,0
2026-02-26,I014,0,0,0,6,6,0
2026-02-27,I014,0,0,0,6,6,0
2026-02-28,I014,1,0,0,6,5,1
2026-03-01,I014,1,0,0,5,4,1
2026-03-02,I014,0,0,0,4,4,0
2026-03-03,I014,0,0,0,4,4,0
2026-03-04,I014,0,0,0,4,4,0
2026-03-05,I014,0,0,0,4,4,0
2026-03-06,I014,0,0,0,4,4,0
2026-03-07,I014,0,0,0,4,4,0
2026-03-08,I014,1,0,0,4,3,1
2026-03-09,I014,0,0,0,3,3,0
2026-03-10,I014,1,0,0,3,2,1
2026-03-11,I014,0,0,0,2,2,0
2026-03-12,I014,0,0,0,2,2,0
2026-03-13,I014,0,0,0,2,2,0
2026-03-14,I014,0,0,0,2,2,0
2026-03-15,I014,1,0,0,2,1,1
2026-03-16,I014,0,0,0,1,1,0
2026-03-17,I014,1,0,0,1,0,1
2026-03-18,I014,0,1,0,0,0,2
2026-03-19,I014,0,0,0,0,0,0
2026-03-20,I014,0,0,0,5,5,0
2026-03-21,I014,0,0,0,5,5,0
2026-03-22,I014,0,0,0,5,5,0
2026-03-23,I014,0,0,0,5,5,0
2026-03-24,I014,0,0,0,5,5,0
2026-03-25,I014,0,0,0,5,5,0
2026-03-26,I014,1,0,0,5,4,1
2026-03-27,I014,0,0,0,4,4,0
2026-03-28,I014,0,0,0,4,4,0
2026-03-29,I014,0,0,0,4,4,0
2026-03-30,I014,0,0,0,4,4,0
2026-03-31,I014,0,0,0,4,4,0
2026-04-01,I014,0,0,0,4,4,0
2026-04-02,I014,0,0,0,4,4,0
2026-04-03,I014,0,0,0,4,4,0
2026-04-04,I014,0,0,0,4,4,0
2026-04-05,I014,0,0,0,4,4,0
2026-04-06,I014,1,0,0,4,3,1
2026-04-07,I014,0,0,0,3,3,0
2026-04-08,I014,1,0,0,3,2,1
2026-04-09,I014,0,0,0,2,2,0
2026-04-10,I014,0,0,0,2,2,0
2026-04-11,I014,0,0,0,2,2,0
2026-04-12,I014,0,0,0,2,2,0
2026-04-13,I014,0,0,0,7,7,0
2026-04-14,I014,1,0,0,7,6,1
2026-04-15,I014,0,0,0,6,6,0
2026-04-16,I014,1,0,0,6,5,1
2026-04-17,I014,3,0,0,5,2,3
2026-04-18,I014,0,0,0,2,2,0
2026-04-19,I014,1,0,0,2,1,1
2026-04-20,I014,0,0,0,1,1,0
2026-04-21,I014,0,0,0,1,1,0
2026-04-22,I014,0,0,0,1,1,0
2026-04-23,I014,2,0,0,6,4,2
2026-04-24,I014,0,0,0,4,4,0
2026-04-25,I014,0,0,0,4,4,0
2026-04-26,I014,0,0,0,4,4,0
2026-04-27,I014,0,0,0,4,4,0
2026-04-28,I014,0,0,0,4,4,0
2026-04-29,I014,0,0,0,4,4,0
2026-04-30,I014,1,0,0,4,3,1
2026-05-01,I014,0,0,0,3,3,0
2026-05-02,I014,1,0,0,3,2,1
2026-05-03,I014,0,0,0,2,2,0
2026-05-04,I014,0,0,0,2,2,0
2026-05-05,I014,0,0,0,2,2,0
2026-05-06,I014,0,0,0,2,2,0
2026-05-07,I014,1,0,0,2,1,1
2026-05-08,I014,0,0,1,1,1,0
2026-05-09,I014,0,0,1,1,1,0
2026-05-10,I014,1,0,1,1,0,1
2026-05-11,I014,1,0,1,5,4,1
2026-05-12,I014,1,0,0,4,3,1
2026-05-13,I014,1,0,0,3,2,1
2026-05-14,I014,0,0,0,7,7,0
2026-05-15,I014,0,0,0,7,7,0
2026-05-16,I014,0,0,0,7,7,0
2026-05-17,I014,0,0,0,7,7,0
2026-05-18,I014,0,0,0,7,7,0
2026-05-19,I014,0,0,0,7,7,0
2026-05-20,I014,0,0,0,7,7,0
2026-05-21,I014,1,0,0,7,6,1
2026-05-22,I014,0,0,0,6,6,0
2026-05-23,I014,0,0,0,6,6,0
2026-05-24,I014,0,0,0,6,6,0
2026-05-25,I014,0,0,0,6,6,0
2026-05-26,I014,0,0,0,6,6,0
2026-05-27,I014,0,0,0,6,6,0
2026-05-28,I014,0,0,0,6,6,0
2026-05-29,I014,0,0,0,6,6,0
2026-05-30,I014,0,0,0,6,6,0
2026-05-31,I014,0,0,0,6,6,0
2026-06-01,I014,0,0,0,6,6,0
2026-06-02,I014,0,0,0,6,6,0
2026-06-03,I014,1,0,0,6,5,1
2026-06-04,I014,0,0,0,5,5,0
2026-06-05,I014,1,0,0,5,4,1
2026-06-06,I014,0,0,0,4,4,0
2026-06-07,I014,1,0,0,4,3,1
2026-06-08,I014,0,0,0,3,3,0
2026-06-09,I014,0,0,0,3,3,0
2026-06-10,I014,1,0,0,3,2,1
2026-06-11,I014,0,0,0,2,2,0
2026-06-12,I014,1,0,0,2,1,1
2026-06-13,I014,0,0,0,1,1,0
2026-06-14,I014,0,0,0,1,1,0
2026-06-15,I014,0,0,0,1,1,0
2026-06-16,I014,1,0,0,6,5,1
2026-06-17,I014,1,0,0,5,4,1
2026-06-18,I014,1,0,0,4,3,1
2026-06-19,I014,0,0,0,3,3,0
2026-06-20,I014,1,0,0,3,2,1
2026-06-21,I014,0,0,0,2,2,0
2026-06-22,I014,0,0,0,2,2,0
2026-06-23,I014,1,0,0,2,1,1
2026-06-24,I014,0,0,0,1,1,0
2026-06-25,I014,0,0,0,6,6,0
2026-06-26,I014,2,0,0,6,4,2
2026-06-27,I014,1,0,0,4,3,1
2026-06-28,I014,0,0,0,3,3,0
2026-06-29,I014,0,0,0,3,3,0
2026-06-30,I014,0,0,0,3,3,0
2026-07-01,I014,0,0,0,3,3,0
2026-07-02,I014,0,0,0,3,3,0
2026-07-03,I014,0,0,0,3,3,0
2026-07-04,I014,1,0,0,3,2,1
2026-07-05,I014,1,0,0,2,1,1
2026-07-06,I014,0,0,0,1,1,0
2026-07-07,I014,0,0,0,1,1,0
2026-07-08,I014,0,0,0,1,1,0
2026-07-09,I014,0,0,0,1,1,0
2026-07-10,I014,1,0,0,1,0,1
2026-07-11,I014,0,0,0,5,5,0
2026-07-12,I014,1,0,0,5,4,1
2026-07-13,I014,0,0,0,4,4,0
2026-07-14,I014,0,0,0,4,4,0
2026-07-15,I014,2,0,0,4,2,2
2026-07-16,I014,1,0,0,2,1,1
2026-07-17,I014,0,0,0,1,1,0
2026-07-18,I014,1,0,0,6,5,1
2026-07-19,I014,0,0,0,5,5,0
2026-07-20,I014,0,0,0,5,5,0
2026-07-21,I014,0,0,0,5,5,0
2026-07-22,I014,0,0,0,5,5,0
2026-07-23,I014,0,0,0,5,5,0
2026-07-24,I014,0,0,0,5,5,0
2026-07-25,I014,0,0,0,5,5,0
2026-07-26,I014,0,0,0,5,5,0
2026-07-27,I014,0,0,0,5,5,0
2026-07-28,I014,1,0,0,5,4,1
2026-07-29,I014,0,0,0,4,4,0
2026-07-30,I014,1,0,0,4,3,1
2026-07-31,I014,2,0,0,3,1,2
2026-08-01,I014,1,0,0,1,0,1
2026-08-02,I014,0,0,0,0,0,0
2026-08-03,I014,0,0,0,0,0,0
2026-08-04,I014,0,1,0,0,0,1
2026-08-05,I014,0,1,0,0,0,1
2026-08-06,I014,0,0,0,0,0,0
2026-08-07,I014,0,0,0,0,0,0
2026-08-08,I014,0,0,0,0,0,0
2026-08-09,I014,0,0,0,0,0,0
2026-08-10,I014,0,0,0,5,5,0
2026-08-11,I014,1,0,0,5,4,1
2026-08-12,I014,0,0,0,4,4,0
2026-08-13,I014,0,0,0,4,4,0
2026-08-14,I014,0,0,0,4,4,0
2026-08-15,I014,0,0,0,4,4,0
2026-08-16,I014,0,0,0,4,4,0
2026-08-17,I014,0,0,0,4,4,0
2026-08-18,I014,0,0,0,4,4,0
2026-08-19,I014,0,0,0,4,4,0
2026-08-20,I014,0,0,0,4,4,0
2026-08-21,I014,0,0,0,4,4,0
2026-08-22,I014,0,0,0,4,4,0
2026-08-23,I014,0,0,0,4,4,0
2026-08-24,I014,0,0,0,4,4,0
2026-08-25,I014,1,0,0,4,3,1
2026-08-26,I014,2,0,0,3,1,2
2026-08-27,I014,0,0,0,1,1,0
2026-08-28,I014,1,0,0,1,0,1
2026-08-29,I014,1,0,0,5,4,1
2026-08-30,I014,0,0,0,4,4,0
2026-08-31,I014,1,0,0,4,3,1
2025-09-01,I015,0,0,0,3,3,0
2025-09-02,I015,0,0,0,3,3,0
2025-09-03,I015,0,0,0,3,3,0
2025-09-04,I015,0,0,0,3,3,0
2025-09-05,I015,1,0,0,3,2,1
2025-09-06,I015,0,0,0,2,2,0
2025-09-07,I015,0,0,0,2,2,0
2025-09-08,I015,1,0,0,2,1,1
2025-09-09,I015,0,0,0,1,1,0
2025-09-10,I015,0,0,0,1,1,0
2025-09-11,I015,0,0,0,1,1,0
2025-09-12,I015,0,0,0,4,4,0
2025-09-13,I015,0,0,0,4,4,0
2025-09-14,I015,1,0,0,4,3,1
2025-09-15,I015,0,0,0,3,3,0
2025-09-16,I015,0,0,0,3,3,0
2025-09-17,I015,0,0,0,3,3,0
2025-09-18,I015,1,0,0,3,2,1
2025-09-19,I015,0,0,0,2,2,0
2025-09-20,I015,0,0,0,2,2,0
2025-09-21,I015,0,0,0,2,2,0
2025-09-22,I015,1,0,0,2,1,1
2025-09-23,I015,0,0,0,1,1,0
2025-09-24,I015,0,0,0,1,1,0
2025-09-25,I015,0,0,0,1,1,0
2025-09-26,I015,0,0,0,4,4,0
2025-09-27,I015,0,0,0,4,4,0
2025-09-28,I015,0,0,0,4,4,0
2025-09-29,I015,0,0,0,4,4,0
2025-09-30,I015,0,0,0,4,4,0
2025-10-01,I015,0,0,0,4,4,0
2025-10-02,I015,0,0,0,4,4,0
2025-10-03,I015,0,0,0,4,4,0
2025-10-04,I015,0,0,0,4,4,0
2025-10-05,I015,1,0,0,4,3,1
2025-10-06,I015,0,0,0,3,3,0
2025-10-07,I015,0,0,0,3,3,0
2025-10-08,I015,0,0,0,3,3,0
2025-10-09,I015,0,0,0,3,3,0
2025-10-10,I015,0,0,0,3,3,0
2025-10-11,I015,1,0,0,3,2,1
2025-10-12,I015,0,0,0,2,2,0
2025-10-13,I015,2,0,0,2,0,2
2025-10-14,I015,0,0,0,0,0,0
2025-10-15,I015,0,0,0,0,0,0
2025-10-16,I015,0,1,0,0,0,2
2025-10-17,I015,0,1,0,0,0,2
2025-10-18,I015,0,1,0,0,0,3
2025-10-19,I015,0,1,0,0,0,1
2025-10-20,I015,0,0,0,0,0,0
2025-10-21,I015,0,1,0,0,0,2
2025-10-22,I015,0,0,0,0,0,0
2025-10-23,I015,0,0,0,3,3,0
2025-10-24,I015,0,0,0,3,3,0
2025-10-25,I015,0,0,1,3,3,0
2025-10-26,I015,0,0,1,3,3,0
2025-10-27,I015,1,0,1,3,2,1
2025-10-28,I015,0,0,1,2,2,0
2025-10-29,I015,1,0,0,2,1,1
2025-10-30,I015,0,0,0,4,4,0
2025-10-31,I015,0,0,0,4,4,0
2025-11-01,I015,0,0,0,4,4,0
2025-11-02,I015,0,0,0,4,4,0
2025-11-03,I015,0,0,0,4,4,0
2025-11-04,I015,0,0,0,4,4,0
2025-11-05,I015,0,0,0,4,4,0
2025-11-06,I015,0,0,0,4,4,0
2025-11-07,I015,0,0,0,4,4,0
2025-11-08,I015,1,0,0,4,3,1
2025-11-09,I015,1,0,0,3,2,1
2025-11-10,I015,0,0,0,2,2,0
2025-11-11,I015,0,0,0,2,2,0
2025-11-12,I015,1,0,0,2,1,1
2025-11-13,I015,0,0,0,1,1,0
2025-11-14,I015,0,0,0,1,1,0
2025-11-15,I015,0,0,0,1,1,0
2025-11-16,I015,0,0,0,1,1,0
2025-11-17,I015,1,0,0,1,0,1
2025-11-18,I015,0,0,0,0,0,0
2025-11-19,I015,0,0,0,0,0,0
2025-11-20,I015,0,0,0,0,0,0
2025-11-21,I015,0,0,0,0,0,0
2025-11-22,I015,0,0,0,0,0,0
2025-11-23,I015,0,0,0,0,0,0
2025-11-24,I015,0,0,0,3,3,0
2025-11-25,I015,0,0,0,3,3,0
2025-11-26,I015,1,0,0,3,2,1
2025-11-27,I015,1,0,0,2,1,1
2025-11-28,I015,1,0,0,1,0,1
2025-11-29,I015,0,1,0,0,0,1
2025-11-30,I015,0,0,0,0,0,0
2025-12-01,I015,0,0,0,0,0,0
2025-12-02,I015,0,0,0,0,0,0
2025-12-03,I015,0,1,0,0,0,1
2025-12-04,I015,0,0,0,0,0,0
2025-12-05,I015,0,0,0,0,0,0
2025-12-06,I015,0,0,0,0,0,0
2025-12-07,I015,0,1,0,0,0,1
2025-12-08,I015,0,0,0,3,3,0
2025-12-09,I015,0,0,0,3,3,0
2025-12-10,I015,0,0,0,3,3,0
2025-12-11,I015,0,0,0,3,3,0
2025-12-12,I015,1,0,0,3,2,1
2025-12-13,I015,0,0,0,2,2,0
2025-12-14,I015,0,0,0,2,2,0
2025-12-15,I015,0,0,0,2,2,0
2025-12-16,I015,0,0,0,2,2,0
2025-12-17,I015,0,0,1,2,2,0
2025-12-18,I015,0,0,1,2,2,0
2025-12-19,I015,1,0,1,2,1,1
2025-12-20,I015,1,0,1,1,0,1
2025-12-21,I015,0,0,0,0,0,0
2025-12-22,I015,0,0,0,0,0,0
2025-12-23,I015,0,0,0,3,3,0
2025-12-24,I015,1,0,0,3,2,1
2025-12-25,I015,0,0,0,2,2,0
2025-12-26,I015,0,0,0,2,2,0
2025-12-27,I015,0,0,0,2,2,0
2025-12-28,I015,0,0,0,2,2,0
2025-12-29,I015,0,0,0,2,2,0
2025-12-30,I015,0,0,0,2,2,0
2025-12-31,I015,0,0,0,2,2,0
2026-01-01,I015,0,0,0,2,2,0
2026-01-02,I015,0,0,0,2,2,0
2026-01-03,I015,0,0,0,2,2,0
2026-01-04,I015,0,0,0,2,2,0
2026-01-05,I015,1,0,0,2,1,1
2026-01-06,I015,0,0,0,1,1,0
2026-01-07,I015,0,0,0,1,1,0
2026-01-08,I015,0,0,0,1,1,0
2026-01-09,I015,0,0,0,1,1,0
2026-01-10,I015,0,0,0,1,1,0
2026-01-11,I015,0,0,0,1,1,0
2026-01-12,I015,1,1,0,1,0,2
2026-01-13,I015,0,0,0,0,0,0
2026-01-14,I015,0,1,0,0,0,1
2026-01-15,I015,1,0,0,3,2,1
2026-01-16,I015,1,0,0,2,1,1
2026-01-17,I015,0,0,0,1,1,0
2026-01-18,I015,0,0,0,1,1,0
2026-01-19,I015,0,0,0,1,1,0
2026-01-20,I015,0,0,0,1,1,0
2026-01-21,I015,0,0,0,1,1,0
2026-01-22,I015,0,0,0,4,4,0
2026-01-23,I015,4,0,0,4,0,4
2026-01-24,I015,0,1,0,0,0,1
2026-01-25,I015,0,0,0,0,0,0
2026-01-26,I015,0,1,0,0,0,1
2026-01-27,I015,0,0,0,0,0,0
2026-01-28,I015,0,0,0,0,0,0
2026-01-29,I015,0,0,0,0,0,0
2026-01-30,I015,0,0,0,0,0,0
2026-01-31,I015,0,0,0,0,0,0
2026-02-01,I015,0,0,0,0,0,0
2026-02-02,I015,0,0,0,0,0,0
2026-02-03,I015,0,0,0,0,0,0
2026-02-04,I015,0,0,0,3,3,0
2026-02-05,I015,0,0,0,3,3,0
2026-02-06,I015,0,0,0,3,3,0
2026-02-07,I015,0,0,1,3,3,0
2026-02-08,I015,1,0,1,3,2,1
2026-02-09,I015,2,0,1,2,0,2
2026-02-10,I015,0,0,0,0,0,0
2026-02-11,I015,0,0,0,0,0,0
2026-02-12,I015,0,0,0,0,0,0
2026-02-13,I015,0,0,0,0,0,0
2026-02-14,I015,0,0,0,0,0,0
2026-02-15,I015,0,0,0,0,0,0
2026-02-16,I015,0,0,0,0,0,0
2026-02-17,I015,0,0,0,0,0,0
2026-02-18,I015,0,0,0,3,3,0
2026-02-19,I015,0,0,0,3,3,0
2026-02-20,I015,0,0,0,3,3,0
2026-02-21,I015,0,0,0,3,3,0
2026-02-22,I015,0,0,0,3,3,0
2026-02-23,I015,1,0,0,3,2,1
2026-02-24,I015,1,0,0,2,1,1
2026-02-25,I015,0,0,0,1,1,0
2026-02-26,I015,0,0,0,1,1,0
2026-02-27,I015,0,0,1,1,1,0
2026-02-28,I015,0,0,1,1,1,0
2026-03-01,I015,0,0,1,1,1,0
2026-03-02,I015,1,0,1,1,0,1
2026-03-03,I015,0,0,1,0,0,0
2026-03-04,I015,0,1,0,0,0,1
2026-03-05,I015,0,0,0,0,0,0
2026-03-06,I015,0,0,0,0,0,0
2026-03-07,I015,0,0,0,0,0,0
2026-03-08,I015,0,1,0,0,0,1
2026-03-09,I015,0,0,0,0,0,0
2026-03-10,I015,0,0,0,3,3,0
2026-03-11,I015,0,0,0,3,3,0
2026-03-12,I015,0,0,0,3,3,0
2026-03-13,I015,0,0,0,3,3,0
2026-03-14,I015,1,0,0,3,2,1
2026-03-15,I015,0,0,0,2,2,0
2026-03-16,I015,0,0,0,2,2,0
2026-03-17,I015,0,0,0,2,2,0
2026-03-18,I015,0,0,0,2,2,0
2026-03-19,I015,1,0,0,2,1,1
2026-03-20,I015,0,0,0,4,4,0
2026-03-21,I015,1,0,0,4,3,1
2026-03-22,I015,0,0,0,3,3,0
2026-03-23,I015,1,0,0,3,2,1
2026-03-24,I015,0,0,0,2,2,0
2026-03-25,I015,0,0,0,2,2,0
2026-03-26,I015,0,0,0,2,2,0
2026-03-27,I015,1,0,0,2,1,1
2026-03-28,I015,1,0,0,1,0,1
2026-03-29,I015,0,0,0,0,0,0
2026-03-30,I015,0,0,0,0,0,0
2026-03-31,I015,0,0,0,0,0,0
2026-04-01,I015,0,0,0,0,0,0
2026-04-02,I015,0,0,0,0,0,0
2026-04-03,I015,0,0,0,3,3,0
2026-04-04,I015,0,0,0,3,3,0
2026-04-05,I015,0,0,0,3,3,0
